Datetime,value
2013/04/20 10:30:00,2538.25            
2013/04/20 11:00:00,2546.5             
2013/04/20 11:30:00,2578.8             
2013/04/20 12:00:00,2604.95            
2013/04/20 12:30:00,2637.6             
2013/04/20 13:00:00,2615.45            
2013/04/20 13:30:00,2632.8             
2013/04/20 14:00:00,2600.8             
2013/04/20 14:30:00,2608.9             
2013/04/20 15:00:00,2612               
2013/04/20 15:30:00,2592.5             
2013/04/20 16:00:00,2621.25            
2013/04/20 16:30:00,2651.7             
2013/04/20 17:00:00,2656.4             
2013/04/20 17:30:00,2638.2             
2013/04/20 18:00:00,2636.55            
2013/04/20 18:30:00,2711.45            
2013/04/20 19:00:00,2650.4             
2013/04/20 19:30:00,2641.2             
2013/04/20 20:00:00,2720.4             
2013/04/20 20:30:00,2775.8             
2013/04/20 21:00:00,2811.1             
2013/04/20 21:30:00,2778.2             
2013/04/20 22:00:00,2677               
2013/04/20 22:30:00,2716.2             
2013/04/20 23:00:00,2813.3             
2013/04/20 23:30:00,2837.3             
2013/04/21 00:00:00,2842.9             
2013/04/21 00:30:00,2800.9             
2013/04/21 01:00:00,2846.8             
2013/04/21 01:30:00,2890.3             
2013/04/21 02:00:00,2835.1             
2013/04/21 02:30:00,2808.65            
2013/04/21 03:00:00,2840.25            
2013/04/21 03:30:00,2812.75            
2013/04/21 04:00:00,2780.3             
2013/04/21 04:30:00,2780.8             
2013/04/21 05:00:00,2784.1             
2013/04/21 05:30:00,2827.1             
2013/04/21 06:00:00,2861.4             
2013/04/21 06:30:00,2885.7             
2013/04/21 07:00:00,2773.95            
2013/04/21 07:30:00,2607.2             
2013/04/21 08:00:00,2677.4             
2013/04/21 08:30:00,2697.6             
2013/04/21 09:00:00,2637.8             
2013/04/21 09:30:00,2596.1             
2013/04/21 10:00:00,2632.9             
2013/04/21 10:30:00,2657.6             
2013/04/21 11:00:00,2650.1             
2013/04/21 11:30:00,2646.3             
2013/04/21 12:00:00,2641.2             
2013/04/21 12:30:00,2636.55            
2013/04/21 13:00:00,2638.8             
2013/04/21 13:30:00,2639               
2013/04/21 14:00:00,2613.8             
2013/04/21 14:30:00,2630.2             
2013/04/21 15:00:00,2624.9             
2013/04/21 15:30:00,2645.9             
2013/04/21 16:00:00,2639.2             
2013/04/21 16:30:00,2619.4             
2013/04/21 17:00:00,2682               
2013/04/21 17:30:00,2691.6             
2013/04/21 18:00:00,2726.5             
2013/04/21 18:30:00,2721.65            
2013/04/21 19:00:00,2741               
2013/04/21 19:30:00,2717.3             
2013/04/21 20:00:00,2764.1             
2013/04/21 20:30:00,2809.1             
2013/04/21 21:00:00,2810.9             
2013/04/21 21:30:00,2854.9             
2013/04/21 22:00:00,2822.9             
2013/04/21 22:30:00,2744.2             
2013/04/21 23:00:00,2779.6             
2013/04/21 23:30:00,2823.4             
2013/04/22 00:00:00,2831.3             
2013/04/22 00:30:00,2854.8             
2013/04/22 01:00:00,2792.2             
2013/04/22 01:30:00,2756.45            
2013/04/22 02:00:00,2794.1             
2013/04/22 02:30:00,2829.6             
2013/04/22 03:00:00,2832.8             
2013/04/22 03:30:00,2819.1             
2013/04/22 04:00:00,2823.2             
2013/04/22 04:30:00,2790.7             
2013/04/22 05:00:00,2752.4             
