DateTime           	value              
2013/04/15 07:30:00	2809.84909090909   
2013/04/15 08:00:00	2760.96            
2013/04/15 08:30:00	2719.56            
2013/04/15 09:00:00	2681.84            
2013/04/15 09:30:00	2665.64            
2013/04/15 10:00:00	2680.00090909091   
2013/04/15 10:30:00	2681.47            
2013/04/15 11:00:00	2679.42            
2013/04/15 11:30:00	2676.59            
2013/04/15 12:00:00	2658.63            
2013/04/15 12:30:00	2620.68            
2013/04/15 13:00:00	2599.78            
2013/04/15 13:30:00	2583.75            
2013/04/15 14:00:00	2585.66            
2013/04/15 14:30:00	2605.5             
2013/04/15 15:00:00	2620.57            
2013/04/15 15:30:00	2616.37            
2013/04/15 16:00:00	2581.54            
2013/04/15 16:30:00	2565.52461538462   
2013/04/15 17:00:00	2561.34            
2013/04/15 17:30:00	2541.31            
2013/04/15 18:00:00	2528.13            
2013/04/15 18:30:00	2541.36            
2013/04/15 19:00:00	2530.45538461538   
2013/04/15 19:30:00	2523.22            
2013/04/15 20:00:00	2550.22            
2013/04/15 20:30:00	2605.52            
2013/04/15 21:00:00	2659.88            
2013/04/15 21:30:00	2693.36            
2013/04/15 22:00:00	2708.38            
2013/04/15 22:30:00	2711.52            
2013/04/15 23:00:00	2709.76            
2013/04/15 23:30:00	2721               
2013/04/16 00:00:00	2758.04            
2013/04/16 00:30:00	2794.46            
2013/04/16 01:00:00	2829.1             
2013/04/16 01:30:00	2856.76            
2013/04/16 02:00:00	2870.4             
2013/04/16 02:30:00	2868.62            
2013/04/16 03:00:00	2859.06            
2013/04/16 03:30:00	2859.32            
2013/04/16 04:00:00	2853.48            
2013/04/16 04:30:00	2841.72            
2013/04/16 05:00:00	2843.51            
2013/04/16 05:30:00	2834.09            
2013/04/16 06:00:00	2796.21285714286   
2013/04/16 06:30:00	2748.93714285714   
2013/04/16 07:00:00	2695.13            
2013/04/16 07:30:00	2655.86            
2013/04/16 08:00:00	2630.8             
2013/04/16 08:30:00	2623.93714285714   
2013/04/16 09:00:00	2620.23285714286   
